,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
10828,edan ogah,0,1,0,0,0,0,0,0,0,0,0,0
10829,video ritual hindu gelar india aceh terap sih riat islam deh an at keras,0,0,0,0,0,0,0,0,0,0,0,0
10830,sera an laku ba hudi ti katkan iman takwa allah subhanahu wa taala khotbah,0,0,0,0,0,0,0,0,0,0,0,0
10831,baca haditsn pens riatan puasa asyura akikah ittiba ajar hudi adat arab habat ittiba sunnah nabi amis hkmn mubah sepe i ru peci koko a,0,0,0,0,0,0,0,0,0,0,0,0
10832,musik milenial emak sih ah mendi tua indie idiot maksud km indie musik modern indie bera l musik independent bro a ian musisi gntu nasib mandiri musisi old indie,0,1,0,0,0,0,0,0,0,0,0,0
10833,he ban k munafik jaman kara tau,0,0,0,0,0,0,0,0,0,0,0,0
10834,ide makan kesini bro wru pempek plmb jalan wr supratman gol buda tohpati,0,0,0,0,0,0,0,0,0,0,0,0
10835,su pin siswi sekolah dasar katolik kar yosef 1978 1983 istrin ronaldo pardede su pin syiah oi deh gizi oi deh rode ronaldo pardede gizi,0,0,0,0,0,0,0,0,0,0,0,0
10836,daerah sua an 2019 ganti presiden han k cebo,1,1,0,1,0,0,0,0,1,0,1,0
10837,wkwk keba monyet kera kti,0,0,0,0,0,0,0,0,0,0,0,0
10838,fuyyyyyoooo babi laaa mindfuck sial kepala otak pikir perkara jijik nih fuck,1,1,1,0,0,0,0,0,1,1,0,0
10839,ba t rocky geru duku 212 kitab suci fiksi al alquran fiksi laknat,1,1,1,0,1,0,0,0,0,1,0,0
10840,elap mulut pakai taplak meja,0,0,0,0,0,0,0,0,0,0,0,0
10841,kelompok radikal me k anyekan tra tra an orang kristen haram hukumn kepala daerah balas kitaagamaka,0,0,0,0,0,0,0,0,0,0,0,0
10842,kota jaka a b r pet woooui kunyuk listrik mutu ambrol,1,1,0,1,0,0,0,0,1,0,1,0
10843,prabowo kadaluar,1,0,1,0,0,0,0,0,1,1,0,0
10844,beli turun data miskin olah olah harga harga terja butuh hidup t sulit senja an lebar huta be kak karuan jabat aset negara jual jual tenaga kerja asing banjir,1,0,1,0,0,0,0,0,1,1,0,0
10845,puji tim super militan ge an 2019 ganti presiden dihada insya allah kin 2019 prabowo anis matta solusi negeri,1,0,0,1,0,0,0,0,1,0,1,0
10846,oh ram ba rap,1,1,1,0,0,0,1,0,0,1,0,0
10847,susu onta hina,0,0,0,0,0,0,0,0,0,0,0,0
10848,deh er rumor katan emak aman matthew indonesia bikin bi muncul nama matthew soeharsono sekolah rumahn sih e make foto in tai,0,1,0,0,0,0,0,0,0,0,0,0
10849,orang ti kat kebenciann ti rezim bia gap 51 stop kont bersyukurn pala peang,1,0,1,0,0,0,1,0,0,1,0,0
10850,kecebo ban k bacot uta tumpuk bola bagus infrastruktur 2 sele i bandara cebo keba etan,1,1,0,1,0,0,0,0,1,0,1,0
10851,melulu cinta sulit dibandi terima cinta asi hati robot bijak bot zidan creative,0,0,0,0,0,0,0,0,0,0,0,0
10852,allah hu barbar perintah pe gal kafir ba fahri allah hu barbar ajar cocok cocok penis,1,1,0,1,1,0,0,1,0,0,1,0
10853,menu gu serbu onta puja turki,1,1,0,1,0,0,0,0,1,0,1,0
10854,jablay pacar gue ba t gue ajar,1,1,1,0,0,0,0,1,0,1,0,0
10855,kurban pakai onta pi,0,0,0,0,0,0,0,0,0,0,0,0
10856,ahli sejarah islam pakar islam sila ban informasi ba negara,1,0,0,1,1,0,0,0,0,0,1,0
10857,tenta mayoritas minoritas konsep pendek pe etahuan perintah kitab suci kristen buddha hindu lara pilih pimpin teman pegawai agama,0,0,0,0,0,0,0,0,0,0,0,0
10858,ban k ba et lelaki bre sek dunia mudah mudah masuk,0,1,0,0,0,0,0,0,0,0,0,0
10859,najis anjir gue do loba,0,1,0,0,0,0,0,0,0,0,0,0
10860,nih teras lantai 2 belah kamar ksi bisu hubu an mu,0,0,0,0,0,0,0,0,0,0,0,0
10861,cewek bejat banget sih cy,1,1,1,0,0,0,0,1,0,1,0,0
10862,anies gagal pimpin daerah khusus kota lantik,1,0,1,0,0,0,0,0,1,1,0,0
10863,katolik bi batal pernikahann tentun deh an ala n2,0,0,0,0,0,0,0,0,0,0,0,0
10864,retweet ndigo sih e ba h horny memek colok memek colok memek jembut memek becek entot video entot vi,0,1,0,0,0,0,0,0,0,0,0,0
10865,gereja suku ban k tata ibadah nyi pakai sesuai kebia an gereja lokal norak katolik dominan pakai latin,0,0,0,0,0,0,0,0,0,0,0,0
10866,mu kin ilmu agama at luas saleh ragu lihat akun akun follow ala kah elok contoh teman teman meny aikan bil hikmah salam,0,0,0,0,0,0,0,0,0,0,0,0
10867,tidurn rua kerjan bi ksi bisu nih,0,0,0,0,0,0,0,0,0,0,0,0
10868,3 anji enak banget sih gante be era in sodok kontol gue,0,1,0,0,0,0,0,0,0,0,0,0
10869,agama milik kitab suci milik kitab suci cuek bro,0,0,0,0,0,0,0,0,0,0,0,0
10870,hentakan manja anak kuliah katan pena ran pe coba bool adek kakak a l ta gu k,0,1,0,0,0,0,0,0,0,0,0,0
10871,selanjutn le serkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1
10872,7 presiden i in mende ar lapor detail me enai infrastruktur non teknis pelak naan jokowipacupromosiasia ames yukpromosikanasia ames18,0,0,0,0,0,0,0,0,0,0,0,0
10873,makcik cina belah katil no 3 nih pinda i at pe olo an jiran nih data buah ta an alhamdulillah su gu anti cina terima kakak,0,0,0,0,0,0,0,0,0,0,0,0
10874,apik b t sen wa foto presiden jancuk semoga diskualifikasi i kenan wakil presidenn minimal pena at presiden jancuker huhu,1,1,1,0,0,0,0,0,1,1,0,0
10875,kin ba et tim sukses omo dibandi imbal jasa jamin contoh politik busuk tim anies,1,1,0,1,0,0,0,0,1,0,1,0
10876,otak kadal diktator jokowi tuka tipu biadab janji sele ikan pela garan ham eh gebuk partai komunis indonesia,1,1,1,0,0,0,0,0,1,1,0,0
10877,pilih ahok pilih iman koruptor munafik bodoh,1,1,1,0,0,0,0,0,1,1,0,0
10878,sumpah lucu banget autis bahan canda,0,0,0,0,0,0,0,0,0,0,0,0
10879,1 me andu ekst lidah bua 2 me andu alkohol 3 milik ra manis 4 reaksi hadap obat,0,0,0,0,0,0,0,0,0,0,0,0
10880,bekas panasn sinti,0,1,0,0,0,0,0,0,0,0,0,0
10881,goblok makan ilmu pelihara otak din,1,1,1,0,0,0,0,0,1,1,0,0
10882,muslim diintrogasi me atak tuhan cipta sesuatun ber a an,1,0,1,0,1,0,0,0,0,1,0,0
10883,1 perih luka riawan n2 kema fi er off sentuh deh an luka n3 me andu ekst lidah bua n4 aman bayi anak anak n5 milik ra manis n6 reaksi hadap obat n7 t,0,0,0,0,0,0,0,0,0,0,0,0
10884,emak pacar pacar rap rap galau,0,1,0,0,0,0,0,0,0,0,0,0
10885,2018 ter ki h ki h milik gawai gawai mutakhir surat ksi bisu ra rindu tuli ta an balas balas su sebentar setidakn hati bi tena jenak,0,0,0,0,0,0,0,0,0,0,0,0
10886,om rocky cenderu keti galan coba ba 8 anak ba kitab suci fiksi nista agama me at proses hukum,0,0,0,0,0,0,0,0,0,0,0,0
10887,haha manusia no 1 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden ta ubah indonesia,1,0,1,0,0,0,0,0,1,1,0,0
10888,seru keika us 10 bia tarif produk cina nila 500 miliar usd publik parlemen us menyutujui bi lihat cina bi balas han keteter uju 2n indonesia,0,0,0,0,0,0,0,0,0,0,0,0
10889,peristiwa mei 98 refleksi puncak marah t rezim militeristik presiden militeristik bukti indonesia ba krut,1,0,0,1,0,0,0,0,1,0,1,0
10890,kali herann warga jaka a cari tau pecat menteri jokowi anies pecat bodoh tolol fakir ide miskin nalar presiden habis beliau perhati sih,1,1,1,0,0,0,0,0,1,1,0,0
10891,subhanallah ahok sih ai vonis ber naudzubillahimindzalik tanda wajib le serkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1
10892,suka suka gue ekspresi presiden gue pilih dar ban k hater harusn tau edan sibuk tipu t,1,1,1,0,0,0,1,0,0,1,0,0
10893,ih sipit tau,0,0,0,0,0,0,0,0,0,0,0,0
10894,perhati utama tern ta seora pilot terja kit kede kian akut kredibilitas nama maskapai penerba an papan dipe aruhkan betapa mahaln citra airlines sek,0,0,0,0,0,0,0,0,0,0,0,0
10895,haha bi asi lihat sebelumn hem,0,0,0,0,0,0,0,0,0,0,0,0
10896,duku an anti hoaks pilih kepala daerah damai warga lindung masyarakat keluarga inden janhku an sukolilo susilo bambang yudhoyono,0,0,0,0,0,0,0,0,0,0,0,0
10897,sumpah pua 7 jam 4 sore su otak pentium 2 lot najis nmeeti sih e coel coel be o tan hur haha,0,1,0,0,0,0,0,0,0,0,0,0
10898,mohon maaf hubu ann tes dna partai komunis indonesia ideologi panda an politik bi turun genetik,0,0,0,0,0,0,0,0,0,0,0,0
10899,super gubernur indonesia mema memba beda kelasn deh an gubernur reklamasi diba ga2kan cuko 2019 ganti presiden 2019 presiden tuperiode,1,0,1,0,0,0,0,0,1,1,0,0
10900,hati hati kit onta gila ukan daster k ret oi hijau kemarin rusuh rusuh markas komando brigade mobil coba omo mulutn bi su bergedel,1,1,0,1,0,0,0,0,1,0,1,0
10901,om me oda ba et pamer kontol be r bikin pikir bawa arus cinta,0,1,0,0,0,0,0,0,0,0,0,0
10902,bikin kacau kacau indonesia kriminal ilegal mati,1,0,1,0,0,0,0,0,1,1,0,0
10903,enaaaak ba et maaaf proses hukum jalan biar baji an kakak k kapok mohon,1,1,1,0,0,0,0,0,1,1,0,0
10904,prabowo tular mencla mencle amien rais,1,1,1,0,0,0,0,0,1,1,0,0
10905,komisi pilih komisi pemelihan kota cimahi ban k 364 980 jiwa masuk daftar pilih bi men lurkan hak pilihn pilih gubernur pilih gubernur jawa barat 2018 data,0,0,0,0,0,0,0,0,0,0,0,0
10906,tolak lupa tenta peristiwa 98 sepakat kivlan zen prabowo be a gu wiranto,1,0,1,0,0,0,0,0,1,1,0,0
10907,manis manis idiot nih,1,1,1,0,0,0,1,0,0,1,0,0
10908,sekalin ecekin perintilan eh nilai kud silit,0,1,0,0,0,0,0,0,0,0,0,0
10909,ulama me ajar tenta li me hormat beda agama suku baha buda,0,0,0,0,0,0,0,0,0,0,0,0
10910,dunia penjara iman surga kafir muslim,0,0,0,0,0,0,0,0,0,0,0,0
10911,waaah sih perek gerwani gangbang babi sipit bentuk adik choo hancur hasil entot kuda babi sipit ooaaahahaaa fanta keluarga hewan,1,1,1,0,0,0,0,1,0,1,0,0
10912,lucun kak pacar dain telat banget guys ra pe aruh micin emak bikin slow respon bolot birit birit telepon pintu 1 panik riin cemilann do keti galan camil orang gila,0,1,0,0,0,0,0,0,0,0,0,0
10913,politik agama mas at terpolari sih ter sosial media mudah terpolari sih emosi fanatisme kelompok babi buta bawa,0,0,0,0,0,0,0,0,0,0,0,0
10914,maju,0,0,0,0,0,0,0,0,0,0,0,0
10915,politis gerindra jokowi ban k omo presiden ban k omo kr bisu,1,0,1,0,0,0,0,0,1,1,0,0
10916,tasbih ustad mulutn sepe i jamban sifatn penuh kede kian benci tamak us wajah licik sih ku ledak provokator be ame agama,1,1,1,0,1,0,0,0,0,1,0,0
10917,anehn suka sukan mero mero bia biar penti duit alir sih seandain man,0,0,0,0,0,0,0,0,0,0,0,0
10918,genti tahta sih takut le serkan bu organisasi masyarakat atur pt 20,1,0,1,0,0,0,0,0,1,1,0,0
10919,demo 299 demo stres frustrasi gagal tadin demo demo mas l deh an ratu ribu,1,0,0,1,0,0,0,0,1,0,1,0
10920,eks zaman rejim najib,0,0,0,0,0,0,0,0,0,0,0,0
10921,cina usir indonesia lihat miskin,1,0,0,1,0,1,0,0,0,0,0,1
10922,bandi in budak cinta ba et anjing gosip,0,1,0,0,0,0,0,0,0,0,0,0
10923,alhamdulillah cerdas me e i isu isu partai komunis indonesia a laku hembus sih hwat politik love islam love nu nta,0,0,0,0,0,0,0,0,0,0,0,0
10924,kura i bia rumah sakit kena racunn ustaz gerombol berudu du te arik,1,1,0,1,0,0,0,0,1,0,1,0
10925,catet cebo kader komunis indonesia,1,1,1,0,0,1,0,0,0,1,0,0
10926,jatuh keti gian bia hidup cacat inu karunia kepala han me alami darah otak dokter operasi alhamdulillah,0,0,0,0,0,0,0,0,0,0,0,0
10927,soaln budek kakak bolot om kupi kotor sepe i hatin,1,1,1,0,0,0,1,0,0,1,0,0
10928,ba politik indonesia masuk an amerika cina jajah,1,0,1,0,0,1,0,0,0,1,0,0
10929,seteru a h anak tembak meleset eh kakakn incar sinti,0,1,0,0,0,0,0,0,0,0,0,0
10930,enak doang ngewe,0,1,0,0,0,0,0,0,0,0,0,0
10931,hypertext transfer protocol over secure socket layer entot 1 ronde subuh oh crottttt,0,1,0,0,0,0,0,0,0,0,0,0
10932,arti pilih anies goblok kadal racen baji an nak,1,1,0,1,0,0,0,0,1,0,1,0
10933,geblek meni suka telepon kak,0,1,0,0,0,0,0,0,0,0,0,0
10934,kakak pantun permata poles batu indah buru srigunti memelas hati raden gerindra partai adil sejahtera sekutu tuju gajah penti 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
10935,mema iblis pera ai kuci zzzzzzzz gup tegak,0,1,0,0,0,0,0,0,0,0,0,0
10936,coba kontol jepit gue het,0,1,0,0,0,0,0,0,0,0,0,0
10937,logikan nhubu an pt 20 rezim takut kalah npt 20 2008 era bunyi,0,0,0,0,0,0,0,0,0,0,0,0
10938,e i e komisi berantas korupsi perik gubernur calon wakil gubernur sumatra utara ijeck sah,0,0,0,0,0,0,0,0,0,0,0,0
10939,nista benco,0,0,0,0,0,0,0,0,0,0,0,0
10940,thailand negara asia cowokn kontol be r,0,1,0,0,0,0,0,0,0,0,0,0
10941,puisi indonesia spesifik agama ter sepe i azan sih riat islam tendensius media jurnalistik paham beda struktur kalimat a pilih dig,0,0,0,0,0,0,0,0,0,0,0,0
10942,jujur gue sulit lupa at gue sibuk lupa lihat bia ba,1,1,1,0,0,0,0,0,1,1,0,0
10943,lee teorin netflix season 2 kacrut bukti nih,0,1,0,0,0,0,0,0,0,0,0,0
10944,uta roket rupiah anjlok ekonomi nyu sep infrastruktur ambruk bahan bakar minyak beli turun serbu impo ratu ton narkoba serbu tenaga kerja asing duit 35 triliun gondol taipan,1,0,1,0,0,0,0,0,1,1,0,0
10945,han bodoh pilih sontoloyo,1,1,0,1,0,0,0,0,1,0,1,0
10946,taplak meja kakak,0,0,0,0,0,0,0,0,0,0,0,0
10947,emak babi buntut hihi mu kin unicorn,0,0,0,0,0,0,0,0,0,0,0,0
10948,na gepin a aca in please kakak k manda r autis kerjaann main handphone mulu please cari pel posisi gau h ban k,0,0,0,0,0,0,0,0,0,0,0,0
10949,co orang ru k muak lihat,1,1,1,0,0,0,1,0,0,1,0,0
10950,lawan indonesia belanda tik me meriam bom seda indonesia me andal meriam bellina,0,0,0,0,0,0,0,0,0,0,0,0
10951,mg a i kontol,1,1,1,0,0,0,0,0,1,1,0,0
10952,ayo 2019 ganti presiden tuju ba eh gantin oblok tolol kunyuk nan cari bare 2 kocak nooo ba drama kumpul cele du,1,1,1,0,0,0,0,0,1,1,0,0
10953,cebo lihat duit pura pura budek ti tolak lupa lihat budek,1,1,0,1,0,0,1,0,0,0,1,0
10954,biar mbu yu geblek,1,1,1,0,0,0,0,0,1,1,0,0
10955,keras beda beda tafsirann,0,0,0,0,0,0,0,0,0,0,0,0
10956,baca deh an,0,0,0,0,0,0,0,0,0,0,0,0
10957,kait deh an misi ti gal lihat kelompok tokyo washi ton me eksekusi indonesia politik 2018 kuat ge cina komunis warna bijak rezim partai demokrasi indonesia juang jokowi dip i an ar tumba,0,0,0,0,0,0,0,0,0,0,0,0
10958,juragan partai komunis indonesia antekn,1,0,0,1,0,1,0,0,0,0,0,1
10959,pe endalian muak sepele takut lelah egoisme i in sepenuhn sih jahat baji an,1,1,1,0,0,0,0,0,1,1,0,0
10960,siklus couple an beda ra ra asi break break up mera sepe i coba li buka bia kura komunikasi peka,0,0,0,0,0,0,0,0,0,0,0,0
10961,tante tahan entot kontol gede,0,1,0,0,0,0,0,0,0,0,0,0
10962,mabuk onta arab bro,0,1,0,0,0,0,0,0,0,0,0,0
10963,next ambil alih rai ta an asi bani k ret kelojot hue,1,1,0,1,0,0,0,0,1,0,1,0
10964,hem kekn baha sih e pilih calon wakil presiden bi turun presiden kayak ahok maju akhirn cawapresn mu kin mena kalah mena jago strategin kayak calon wakil presiden,1,0,1,0,0,0,0,0,1,1,0,0
10965,kere miskin hak tanah belaga sombo bedebah,1,1,0,1,0,0,0,0,1,0,1,0
10966,5 me enak bi at cinta me atasin via,0,0,0,0,0,0,0,0,0,0,0,0
10967,protes presiden kayak jadin,0,0,0,0,0,0,0,0,0,0,0,0
10968,dunia orang nilai tuli nn tuli nn alay mk alay orgn tuli nn formal mk formal orgn,0,0,0,0,0,0,0,0,0,0,0,0
10969,setan miskin,0,1,0,0,0,0,0,0,0,0,0,0
10970,lihat bunyi susilo bambang yudhoyono duku jokowi to demokrat masuk oposisi lihat awur gembel warung internet haha,1,1,1,0,0,0,0,0,1,1,0,0
10971,bodoh fake haram,0,1,0,0,0,0,0,0,0,0,0,0
10972,perintah gus ipul puti kuat program nawacita presiden jokowi jawa timur tb3r majkw,0,0,0,0,0,0,0,0,0,0,0,0
10973,5 berda rkan pe alam rekomendasi organ sih mahasiswa chat,0,0,0,0,0,0,0,0,0,0,0,0
10974,allan nairn prabowo presiden,0,0,0,0,0,0,0,0,0,0,0,0
10975,sera islam mesti laku islam laku sekian islam sera islam pelihara kafir sepe imana lman rusdhi lelaki islam simpan united kingdom hina kat deh an ti negara islam,0,0,0,0,0,0,0,0,0,0,0,0
10976,baji an inter tim top hebat lazio sih ah,1,1,0,1,0,0,0,0,1,0,1,0
10977,wendy kunyuk wandy emak lelaki tat,0,1,0,0,0,0,0,0,0,0,0,0
10978,najib tokoh islam islam munafik korup zalim islam palsu umno,1,1,1,0,1,0,0,0,0,1,0,0
10979,ba burik bla k bre sek,0,1,0,0,0,0,0,0,0,0,0,0
10980,semoga besok 100rb kg bani cebo mera pahit dar,1,1,0,1,0,0,0,0,1,0,1,0
10981,dewan wakil rakyat kaum botol alias bodoh bin tolol otak isin caran bi duit bancak,1,1,0,1,0,0,0,0,1,0,1,0
10982,sene islam nu ntara partai komunis indonesia,1,0,0,1,1,0,0,0,0,0,1,0
10983,ala kah rugi nista abadi manusia cipta ripati tanah kembalin a negara republik indonesia butuh koboi holistik iman,1,1,1,0,0,0,0,0,1,1,0,0
10984,mersi i at timbal presiden lahuddin ayub,0,0,0,0,0,0,0,0,0,0,0,0
10985,beli b fira t hoki rank turun k ret,0,1,0,0,0,0,0,0,0,0,0,0
10986,kopi robusta pagar alam tanam belanda 1930 an,0,0,0,0,0,0,0,0,0,0,0,0
10987,sori munafik imanapun suka seser havi sex bera i suka eliat akun akun anonim pakai ava kontol seliwer lini notifikasi sori ba et akun mesti blokir,0,1,0,0,0,0,0,0,0,0,0,0
10988,klik,0,0,0,0,0,0,0,0,0,0,0,0
10989,priski bolot ba et,1,1,1,0,0,0,1,0,0,1,0,0
10990,semoga set novanto mati ba trotoar tn makan semut merah,1,1,1,0,0,0,0,0,1,1,0,0
10991,jokowi pilih cerdas kali anak,1,0,1,0,0,0,0,0,1,1,0,0
10992,sebabn ekonomi rencana nilai berbaha aln dana murah sifat dana kakak pendek,0,0,0,0,0,0,0,0,0,0,0,0
10993,bijak perintah pikir umat islam indikator terpilihn presiden jokowi muslim aruh dunia lantar terima an muslim deh an tokohmuslimberpe aruh the muslim,0,0,0,0,0,0,0,0,0,0,0,0
10994,presiden jokowi mer 30 proyek strategis nasional play station network periode 2016 2017 nila rupiah 94 8 triliun duku jokowi 2 periode bukti a pemba unan berkesinambu an 2019 jokowi jokowi periode,0,0,0,0,0,0,0,0,0,0,0,0
10995,lapar at hidup mewah suriah hidup ra ma2 islam muhammad bejat perca nabi,1,1,0,1,1,0,0,0,0,0,1,0
10996,allah subhanahu wa taala tuhan gaduh an mema bua jamban ejorokin,1,1,0,1,1,0,0,0,0,0,0,1
10997,kara banci rokok,0,1,0,0,0,0,0,0,0,0,0,0
10998,begal arab buta huruf nabi begal diskualifikasi kelompok l r oke bunuh kar wati bekuk,1,1,0,1,1,0,0,0,0,0,1,0
10999,prabowo pe ecut tuduh elite goblok mal ser a an jantan nama berani bera i banci kemu maksud ketua ai lawan politikn haha salam 2 periode,1,1,1,0,0,0,0,1,0,1,0,0
11000,keba lestari buda biar corat coret,0,0,0,0,0,0,0,0,0,0,0,0
11001,manusia sempurna lahir cacat rencat sepe i lgbt batin alhamdulillah ranah agama tau nak,0,0,0,0,0,0,0,0,0,0,0,0
11002,datan ban k bacot,1,1,0,1,0,0,0,0,1,0,1,0
11003,banget putus terjun kontra rezim foto foto hapus han ti gal memori gumpal pixel aba telat follow he,0,0,0,0,0,0,0,0,0,0,0,0
11004,zaman jokowi indonesia mundur,1,0,1,0,0,0,0,0,1,1,0,0
11005,ass 2024 ti presiden,0,0,0,0,0,0,0,0,0,0,0,0
11006,epal kontol enak,0,1,0,0,0,0,0,0,0,0,0,0
11007,tau akun promosi gigolo lihat minat booki laki gay fix akun benco najis entot,1,1,1,0,0,0,0,1,0,1,0,0
11008,k a,1,1,1,0,0,0,0,0,1,1,0,0
11009,gue bi ngewe anjir,0,1,0,0,0,0,0,0,0,0,0,0
11010,islam pikir fasis komunis han hewan manusia hak pikir beda rahmah,0,0,0,0,0,0,0,0,0,0,0,0
11011,debat hindu nu ntara,0,0,0,0,0,0,0,0,0,0,0,0
11012,deh er2 morowali buka lowong kerja 8000 kerja isu edar tkan kerja terima 2000an penyebabn kendari,0,0,0,0,0,0,0,0,0,0,0,0
11013,begokkkkkk r otak onta pikir mesummm t cekik ekonomi cekik pajak ti perintah daerah daerah khusus kota dewan wakil rakyat daerah fo 2 duit pajak,1,1,0,1,0,0,0,0,1,0,1,0
11014,hehe aktif politik susilo bambang yudhoyono mundur mundur jenderal gatot,1,0,1,0,0,0,0,0,1,1,0,0
11015,awas me geran i silit mu nder,0,1,0,0,0,0,0,0,0,0,0,0
11016,sepe in nu caba kristen,1,0,1,0,1,0,0,0,0,1,0,0
11017,lebaran presiden 1 mas 2 wibawa 3 strategi sida istimewa le serkan jokowi lebaran,1,0,1,0,0,0,0,0,1,0,0,1
11018,a in hudi,0,0,0,0,0,0,0,0,0,0,0,0
11019,cerita cerita kristen rabu abu kamis putih jumat agu btu jalan yuk lauk amatttttt,0,0,0,0,0,0,0,0,0,0,0,0
11020,tera an ulama tulis sih rat baharu wuduk wuduk ibadat bazl ul majhud,0,0,0,0,0,0,0,0,0,0,0,0
11021,iya katolik church haha,0,0,0,0,0,0,0,0,0,0,0,0
11022,maklum aman bani pi gir kore,1,1,0,1,0,0,0,0,1,0,1,0
11023,seharusn ulama sifat surat pemberitahuan gus mus andai ulama kara sifat surat pemberitahuan gus mus negara t tena tausiah kata2n at adab mendi inkan sua na me adu domba muslim prin,0,0,0,0,0,0,0,0,0,0,0,0
11024,islam me usik aman cebo resek asyik,1,1,0,1,0,0,0,0,1,0,1,0
11025,zon zon cocot miri,1,1,1,0,0,0,0,0,1,1,0,0
11026,iya uji nasional rupiah asi banget,0,0,0,0,0,0,0,0,0,0,0,0
11027,tawar b prabowo coba subut mu kin hoaks x,0,0,0,0,0,0,0,0,0,0,0,0
11028,banci anjr wkwk,0,1,0,0,0,0,0,0,0,0,0,0
11029,foto ramah bare hater kamiganjar sin,0,0,0,0,0,0,0,0,0,0,0,0
11030,jokowi apresiasi bandara ajati cepat sele i,0,0,0,0,0,0,0,0,0,0,0,0
11031,1 penetrasi gubernur jawa te ah jate non aktif ganjar pranowo menteri pe ani menteri tahan buah hasil lupaboleh awurja an pilgubjate 2018 kamiganjar sin ganjar sin1 jate gaya 1xlagi partai demokrasi indonesia juang an kanda bant3,0,0,0,0,0,0,0,0,0,0,0,0
11032,giri ganesha pe agum diktator jokowi,1,0,1,0,0,0,0,0,1,1,0,0
11033,mera kitab nista lapor hubu ann deh an demo waspada cebo kafir islam,1,1,0,1,1,0,0,0,0,0,1,0
11034,kacau era kacau tau diam kont jo os asi ase naked,1,1,0,1,0,0,0,0,1,0,1,0
11035,he mata ku colok mata us,1,1,1,0,0,0,0,0,1,1,0,0
11036,kar wan depot camat bilah hilir deklarasi anti hoaks pilih kepala daerah 2018 damai,0,0,0,0,0,0,0,0,0,0,0,0
11037,info berita berita ekonomi bisnis keua an perban,0,0,0,0,0,0,0,0,0,0,0,0
11038,rupiah haneul bejat suka memek muka brondo on retweet,1,1,1,0,0,0,0,1,0,1,0,0
11039,kafir panda an astaga bia kait kafir allah gelar sih itan bawa maksud i kar perintah allah makna islam,0,0,0,0,0,0,0,0,0,0,0,0
11040,kantor dikepu mas takut kuak pokokn juragan partai komunis indonesia,1,0,0,1,0,1,0,0,0,0,0,1
11041,an sih ai makan coklat anji mencret untu,0,0,0,0,0,0,0,0,0,0,0,0
11042,pe ta kap cebo liberal anti islam nja an islam politik pi hkanlah agama politik strategi basi ala o,1,1,0,1,1,0,0,0,0,0,1,0
11043,ai islam bro tau do tern ta kaum munafik parah kafir,1,1,0,1,1,0,0,0,0,0,1,0
11044,anji ahmad babi ahmad dhani,1,1,1,0,0,0,0,0,1,1,0,0
11045,ankan banjir tuhan lawan ahok jaka abanjir jaka a banjir han gena an,1,0,1,0,0,0,0,0,1,1,0,0
11046,ayo kawan ber delman onta mak pergi bulaaaannn,0,0,0,0,0,0,0,0,0,0,0,0
11047,ban k bacot baha,1,1,1,0,0,0,0,0,1,1,0,0
11048,beda dibandi era jokowi era 1971 88 cina as libat su nyi kiran islam era dominan laku rezim orde csis elite tio hoa katolik radikal isi i komunitas tio hoa,0,0,0,0,0,0,0,0,0,0,0,0
11049,suara mati pakai legitimasi r rezim cebo du,1,1,0,1,0,0,0,0,1,0,1,0
11050,prabowo bantu roh ri segani,1,0,1,0,0,0,0,0,1,1,0,0
11051,gubernur sosial sikan asi games mas at camat,0,0,0,0,0,0,0,0,0,0,0,0
11052,bobotoh persib agu han musuh deh an super er k an persibday persib juara,0,1,0,0,0,0,0,0,0,0,0,0
11053,gianluigi buffon usir wasit michael oliver presiden uefa,0,0,0,0,0,0,0,0,0,0,0,0
11054,ra bu ba,1,0,1,0,0,0,0,0,1,1,0,0
11055,diam deh an hasil pilih kepala daerah daerah khusus kota 2017 anies mena ra,1,0,1,0,0,0,0,0,1,1,0,0
